title,text
"In Chicago, school is never canceled because of winter weather.","In Chicago, school is never canceled because of winter weather. in a meeting with business leaders"
California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million.,California cut about $1.3 billion in child care (during the recession). Weve only reinvested about $300 million. a news conference
"Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America.","Donna Shalala left me with 12 million doses of smallpox vaccine and I created enough to vaccinate every man, woman and child against smallpox in America. a speech"
"Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax.","Under the compromise tax agreement, 99.7% of American families will not pay 1 nickel in an estate tax. a Twitter message"
Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance.,"Republicans extended unemployment insurance under President Bush when he asked to extend unemployment insurance. an interview on ""This Week."""
The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent.,The amount of the revenue required by the state (for the construction of high-speed rail) is around 10 percent. an Orlando rail conference.
"Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s.","Ultimately, after an exhaustive investigation, the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 because of an original design flaw dating back to the 1960s. his book, ""Courage to Stand: An American Story"""
"The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly.","The truth is David Cicilline voted for tougher laws against child abusers, domestic abusers and abusers of the elderly. a TV ad"
"Weve been able to create about 60,000 net new jobs in Virginia since February.","Weve been able to create about 60,000 net new jobs in Virginia since February. a TV interview"
"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.","Corporate profits are up, CEO pay is up, but average wages of Americans are flat. Washington, DC"
I have 35 years' experience making change.,I have 35 years' experience making change. a TV ad airing in Iowa and New Hampshire.
Says Barack Obama has played nearly 100 rounds of golf as president.,Says Barack Obama has played nearly 100 rounds of golf as president. a speech to the Republican Party of Texas convention in Fort Worth.
Says the Army is spending $7 million to sponsor a NASCAR team.,"Says the Army is spending $7 million to sponsor a NASCAR team. press release, Rep. Betty McCollum"
Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years. a campaign e-mail
There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders.,There really isnt any kind of foreign policy network that is supporting and advising Sen. Sanders. comments on Meet the Press
"You know, we spent $3-million to study the DNA of bears in Montana.","You know, we spent $3-million to study the DNA of bears in Montana. in debate in Oxford, Miss."
"Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession.","Over the last 15 months, weve added more than 2 million jobs in the private sector. Thats far in excess of what it was in the comparable period after the last recession. an interview on ABC's ""This Week with Christiane Amanpour"""
