title,text
"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.","Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens. a chain e-mail"
We now work the longest hours of any people around the world.,We now work the longest hours of any people around the world. a C-SPAN interview
The Republican National Convention is a Super Bowl times four.,The Republican National Convention is a Super Bowl times four. comments made to reporters while in Tampa
Says more Republicans than Democrats voted for the Wall Street bailouts.,Says more Republicans than Democrats voted for the Wall Street bailouts. a radio show
A bill that could restrict free speech when the president is nearby was signed by President Barack Obama in secret.,A bill that could restrict free speech when the president is nearby was signed by President Barack Obama in secret. an interview on Fox News
"This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government.","This town (Wilmington, Ohio) hasnt taken any money from the government. They dont want any money from the government. his radio broadcast"
"We were not, I repeat, were not told that waterboarding or any of these other enhanced interrogation methods were used.","We were not, I repeat, were not told that waterboarding or any of these other enhanced interrogation methods were used. a news conference."
22 Countries Invaded by the U.S. in 20 Years.,22 Countries Invaded by the U.S. in 20 Years. viral posts on the Internet
On Common Core.,"On Common Core. an op-ed in ""USA Today."""
Says Ron Johnson helped companies ship jobs overseas.,Says Ron Johnson helped companies ship jobs overseas. a TV ad
Florida Democrats just voted to impose Sharia law on women.,Florida Democrats just voted to impose Sharia law on women. in various social media posts
Says Bill Clinton opposes President Barack Obamas plan to raise taxes on wealthy Americans.,Says Bill Clinton opposes President Barack Obamas plan to raise taxes on wealthy Americans. a television ad airing in Orlando
Our economy is not growing.,Our economy is not growing. a speech at the Republican convention
Says state Senate candidate Monk Elmer voted to exceed the (school district property tax) spending caps.,Says state Senate candidate Monk Elmer voted to exceed the (school district property tax) spending caps. a direct mail campaign piece
Says Hillary Clinton wants to go to a single-payer plan for health care,Says Hillary Clinton wants to go to a single-payer plan for health care a presidential debate
"Says Texas has so few gas-pump inspectors in the field, the HEBs of this state, the Brookshires of this state, theyre calibrating their own gas pumps. The (Texas Department of Agriculture) just sends them the stickers and they calibrate them.","Says Texas has so few gas-pump inspectors in the field, the HEBs of this state, the Brookshires of this state, theyre calibrating their own gas pumps. The (Texas Department of Agriculture) just sends them the stickers and they calibrate them. a speech."
Senator Obama has voted 94 times to either increase your taxes or against tax cuts.,Senator Obama has voted 94 times to either increase your taxes or against tax cuts. comment from McCain spokesman Tucker Bounds on Fox News
Lorain is the poorest urban school district in the state of Ohio.,Lorain is the poorest urban school district in the state of Ohio. a speech in the Ohio House
Says President Barack Obama said that American exceptionalism is no more exceptional than the exceptionalism of any other country.,Says President Barack Obama said that American exceptionalism is no more exceptional than the exceptionalism of any other country. an op-ed in the 'Wall Street Journal'
Says the fluoride Austin is putting in its drinking water is toxic waste.,Says the fluoride Austin is putting in its drinking water is toxic waste. a letter.
